,Period,Trade Flow,Reporter,Partner,Commodity Code,Trade Value (US$),Net Weight(kg),Qty Unit
194,2014,M,USA,Nicaragua,7108,"$188,645,901","4,394",0
195,2014,M,USA,Panama,7108,"$26,263,133",612,0
196,2014,M,USA,Paraguay,7108,"$6,569,876",153,0
197,2014,M,USA,Peru,7108,"$740,757,862","17,243",0
198,2014,M,USA,Philippines,7108,"$12,784",0,0
199,2014,M,USA,Russian Federation,7108,"$28,201",1,0
200,2014,M,USA,Saint Lucia,7108,"$42,203",1,0
201,2014,M,USA,Saint Vincent and the Grenadines,7108,"$179,543",4,0
202,2014,M,USA,Saudi Arabia,7108,"$160,000",4,0
203,2014,M,USA,Sierra Leone,7108,"$560,081",0,0
204,2014,M,USA,India,7108,"$101,593",2,0
205,2014,M,USA,Singapore,7108,"$12,630,020",308,0
206,2014,M,USA,South Africa,7108,"$333,043,797","7,752",0
207,2014,M,USA,Spain,7108,"$4,391",0,0
208,2014,M,USA,Suriname,7108,"$49,389,344","1,150",0
209,2014,M,USA,Sweden,7108,"$271,097",6,0
210,2014,M,USA,Switzerland,7108,"$430,183,264",0,0
211,2014,M,USA,Thailand,7108,"$331,053",8,0
212,2014,M,USA,United Arab Emirates,7108,"$254,141",6,0
213,2014,M,USA,Türkiye,7108,"$118,603",3,0
214,2014,M,USA,United Kingdom,7108,"$10,342,924",0,0
215,2014,M,USA,Burkina Faso,7108,"$1,516,364",35,0
216,2014,M,USA,Venezuela,7108,"$89,483,600","2,083",0
217,2014,M,USA,Zambia,7108,"$3,042",0,0
218,2015,M,USA,World,7108,"$10,800,144,706","284,667","284,667"
219,2015,M,USA,Argentina,7108,"$26,807,920",650,650
220,2015,M,USA,Australia,7108,"$9,585,571",240,240
221,2015,M,USA,Austria,7108,"$37,410",4,4
222,2015,M,USA,Bahamas,7108,"$132,176",3,3
223,2015,M,USA,Bahrain,7108,"$12,450",0,0
224,2015,M,USA,Barbados,7108,"$120,352",4,4
225,2015,M,USA,Belgium,7108,"$921,285",22,22
226,2015,M,USA,Bolivia (Plurinational State of),7108,"$520,164,540","13,791","13,791"
227,2015,M,USA,Brazil,7108,"$168,338,902","4,313","4,313"
228,2015,M,USA,Canada,7108,"$2,706,836,622","71,968","71,968"
229,2015,M,USA,Cayman Isds,7108,"$78,623,176","2,133","2,133"
230,2015,M,USA,Chile,7108,"$119,414,290","3,029","3,029"
231,2015,M,USA,China,7108,"$1,595,935",47,47
232,2015,M,USA,Colombia,7108,"$1,447,164,341","40,672","40,672"
233,2015,M,USA,Costa Rica,7108,"$16,319,381",586,586
234,2015,M,USA,Czechia,7108,"$170,452",4,4
235,2015,M,USA,Denmark,7108,"$5,338",0,0
236,2015,M,USA,Dominican Rep.,7108,"$53,585,096","1,460","1,460"
237,2015,M,USA,Ecuador,7108,"$633,830,989","16,952","16,952"
238,2015,M,USA,France,7108,"$11,987,640",312,312
239,2015,M,USA,Germany,7108,"$11,069,051",463,463
240,2015,M,USA,Ghana,7108,"$3,570,647",94,94
241,2015,M,USA,Greece,7108,"$34,612",1,1
242,2015,M,USA,Guatemala,7108,"$241,238,109","4,443","4,443"
243,2015,M,USA,Guinea,7108,"$132,145",3,3
244,2015,M,USA,Guyana,7108,"$308,826,294","8,260","8,260"
245,2015,M,USA,Honduras,7108,"$130,144,914","3,449","3,449"
246,2015,M,USA,"China, Hong Kong SAR",7108,"$1,905,770",47,47
247,2015,M,USA,Israel,7108,"$5,899,097",157,157
248,2015,M,USA,Italy,7108,"$3,350,471",103,103
249,2015,M,USA,Jamaica,7108,"$656,918",21,21
250,2015,M,USA,Japan,7108,"$1,640,335",49,49
251,2015,M,USA,Rep. of Korea,7108,"$51,970",1,1
252,2015,M,USA,Malaysia,7108,"$9,211",0,0
253,2015,M,USA,Mali,7108,"$20,861",1,1
254,2015,M,USA,Mexico,7108,"$2,682,567,978","68,817","68,817"
255,2015,M,USA,"Other Asia, nes",7108,"$500,994",17,17
256,2015,M,USA,Mongolia,7108,"$307,572",6,6
257,2015,M,USA,Netherlands,7108,"$214,428",5,5
258,2015,M,USA,Curaçao,7108,"$176,227,744","4,748","4,748"
259,2015,M,USA,Aruba,7108,"$1,359,947",37,37
260,2015,M,USA,Sint Maarten,7108,"$56,550",2,2
261,2015,M,USA,New Zealand,7108,"$42,010",1,1
262,2015,M,USA,Nicaragua,7108,"$328,585,990","8,654","8,654"
263,2015,M,USA,Panama,7108,"$22,790,411",611,611
264,2015,M,USA,Paraguay,7108,"$21,493,020",597,597
265,2015,M,USA,Peru,7108,"$738,904,030","19,490","19,490"
266,2015,M,USA,Philippines,7108,"$47,791",2,2
267,2015,M,USA,Portugal,7108,"$5,335",0,0
268,2015,M,USA,Saint Kitts and Nevis,7108,"$3,899",0,0
269,2015,M,USA,Saint Vincent and the Grenadines,7108,"$83,326",2,2
270,2015,M,USA,Sierra Leone,7108,"$1,804,838",53,53
271,2015,M,USA,India,7108,"$9,032",1,1
272,2015,M,USA,Singapore,7108,"$10,498,634",353,353
273,2015,M,USA,Viet Nam,7108,"$5,900",0,0
274,2015,M,USA,South Africa,7108,"$7,639,991",205,205
275,2015,M,USA,Spain,7108,"$15,655",1,1
276,2015,M,USA,Suriname,7108,"$10,435,418",274,274
277,2015,M,USA,Eswatini,7108,"$10,705",0,0
278,2015,M,USA,Sweden,7108,"$106,514",3,3
279,2015,M,USA,Switzerland,7108,"$246,414,108","6,305","6,305"
280,2015,M,USA,Thailand,7108,"$865,599",24,24
281,2015,M,USA,Trinidad and Tobago,7108,"$3,605",0,0
282,2015,M,USA,United Arab Emirates,7108,"$1,911,525",54,54
283,2015,M,USA,United Kingdom,7108,"$7,566,724",197,197
284,2015,M,USA,Venezuela,7108,"$35,461,162",922,922
285,2016,M,USA,World,7108,"$16,464,523,520","408,270","408,270"
286,2016,M,USA,Antigua and Barbuda,7108,"$85,220",1,1
287,2016,M,USA,Argentina,7108,"$93,307,428","2,269","2,269"
288,2016,M,USA,Australia,7108,"$38,765,746",930,930
289,2016,M,USA,Austria,7108,"$53,505",1,1
290,2016,M,USA,Bahamas,7108,"$216,231",5,5
291,2016,M,USA,Barbados,7108,"$709,459",19,19
292,2016,M,USA,Belgium,7108,"$82,299",2,2
293,2016,M,USA,Bermuda,7108,"$74,482",52,52
294,2016,M,USA,Bolivia (Plurinational State of),7108,"$491,160,601","12,160","12,160"
295,2016,M,USA,Brazil,7108,"$654,166,302","15,287","15,287"
296,2016,M,USA,Canada,7108,"$3,166,168,824","79,333","79,333"
297,2016,M,USA,Cayman Isds,7108,"$69,792,422","1,735","1,735"
298,2016,M,USA,Chile,7108,"$31,510,101",796,796
299,2016,M,USA,China,7108,"$2,407,532",487,487
300,2016,M,USA,Colombia,7108,"$1,880,035,233","47,828","47,828"
301,2016,M,USA,Costa Rica,7108,"$19,440,962",529,529
302,2016,M,USA,Czechia,7108,"$117,155",3,3
303,2016,M,USA,Dominica,7108,"$5,450",0,0
